Period,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'period', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Period', 'end_char': 6}], 'relevance': 0.3800843498615215}]"
Fundamental period,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'fundamental period', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Fundamental period', 'end_char': 18}], 'relevance': 0.43865191867536324}]"
Harmonic frequency,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'harmonic frequency', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Harmonic frequency', 'end_char': 18}], 'relevance': 0.517146320371383}]"
Fundamental frequency,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'fundamental frequency', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Fundamental frequency', 'end_char': 21}], 'relevance': 0.5680747751832378}]"
Periodic Waveforms,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'periodic waveforms', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Periodic Waveforms', 'end_char': 18}], 'relevance': 0.3823903038111729}]"
The DC component is a cosine signal with zero frequency.,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'frequency', 'count': 1, 'forms': [{'start_char': 46, 'form': 'frequency', 'end_char': 55}], 'relevance': 0.37955227309488615}, {'tag_name': 'ASPECT', 'parsed_value': 'cosine signal', 'count': 1, 'forms': [{'start_char': 22, 'form': 'cosine signal', 'end_char': 35}], 'relevance': 0.3436337316361562}, {'tag_name': 'ASPECT', 'parsed_value': 'dc component', 'count': 1, 'forms': [{'start_char': 4, 'form': 'DC component', 'end_char': 16}], 'relevance': 0.3365999542933156}]"
x(t+T_0)=x(t),,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'x(t+t_0)=x(t', 'count': 1, 'forms': [{'start_char': 0, 'form': 'x(t+T_0)=x(t', 'end_char': 12}], 'relevance': 0.2965232472706808}]"
T_0,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 't_0', 'count': 1, 'forms': [{'start_char': 0, 'form': 'T_0', 'end_char': 3}], 'relevance': 0.8019086587190416}]"
T_0,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 't_0', 'count': 1, 'forms': [{'start_char': 0, 'form': 'T_0', 'end_char': 3}], 'relevance': 0.8019086587190416}]"
x(t),,False,[]
x(t) = \cos^2 (4\pi t),,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\cos^2', 'count': 1, 'forms': [{'start_char': 7, 'form': '\\cos^2', 'end_char': 13}], 'relevance': 0.30135483508422956}]"
\frac{1}{2},,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\frac{1}{2', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\frac{1}{2', 'end_char': 10}], 'relevance': 0.3364213990652975}]"
T_0 = \frac{1}{4},,False,"[{'tag_name': 'ASPECT', 'parsed_value': 't_0', 'count': 1, 'forms': [{'start_char': 0, 'form': 'T_0', 'end_char': 3}], 'relevance': 0.8019086587190416}]"
f_0,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_0', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_0', 'end_char': 3}], 'relevance': 1.0}]"
N+1,,False,[]
f_k,,False,[]
f_k,,False,[]
k^{\rm th},,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'k^{\\rm', 'count': 1, 'forms': [{'start_char': 0, 'form': 'k^{\\rm', 'end_char': 6}], 'relevance': 0.34482346657470764}]"
f_0,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_0', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_0', 'end_char': 3}], 'relevance': 1.0}]"
f_0,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_0', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_0', 'end_char': 3}], 'relevance': 1.0}]"
\begin{align*}x(t)= A_0+ \sum\limits_{k=1}^{N} A_k \cos(2\pi k f_0 t+\phi_k)\end{align*},,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'k f_0 t+\\phi_k)\\end{align', 'count': 1, 'forms': [{'start_char': 61, 'form': 'k f_0 t+\\phi_k)\\end{align', 'end_char': 86}], 'relevance': 0.3696573838872753}, {'tag_name': 'ASPECT', 'parsed_value': '\\begin{align*}x(t)= a_0', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\begin{align*}x(t)= A_0', 'end_char': 23}], 'relevance': 0.3430936185296394}]"
"<h3>Periodic Waveforms</h3>
   A periodic signal satisfies the condition that \(x(t+T_0)=x(t)\) for all \(t\),
which states that the signal repeats its values every \(T_0\) secs.
The time interval \(T_0\) is called the
<span class=""bold highlight"">period</span> of \(x(t)\); if it is the smallest
such repetition interval, it is called the <span class=""bold highlight"">fundamental
period.</span> For example, the signal
\(x(t) = \cos^2 (4\pi t)\) has a period of \(\frac{1}{2}\) sec., but
its fundamental period is \(T_0 = \frac{1}{4}\) sec.
  In this section, we show that periodic signals can be
synthesized by adding two or more cosine waves that have <span class=""bold highlight"">harmonically</span>
related frequencies;  i.e., all frequencies are integer multiples of a
frequency \(f_0\). In other words, the signal would be synthesized as the sum
of \(N+1\) cosine waves <a type=""button"" class=""flink"" data-toggle=""popover"" data-trigger=""hover"" data-placement=""top"" data-html=""true"" data-content=""The DC component is a cosine signal with zero
frequency.""><span class=""glyphicon glyphicon-comment"" aria-hidden=""true""></span></a>
 <div class=""equation"" id=""eq-persumcos"">\(x(t)= A_0+ \sum\limits_{k=1}^{N} A_k \cos(2\pi k f_0 t+\phi_k)\)</div>
   where the frequency, \(f_k\), of
the \(k\)th cosine component in <a class=""flink bkeq"" ref=""eq-persumcos""><span ref=""eq-persumcos"" class=""glyphicon glyphicon-option-horizontal"" aria-hidden=""true""></span></a> is
 \[
  f_k =  k f_0  \;\;\text{ (harmonic frequencies)}
 \]
The frequency \(f_k\) is called the
\(k^{\rm th}\) <span class=""bold highlight"">harmonic</span> of \(f_0\) because it is an integer
multiple of the basic frequency \(f_0\), which is called
 the <span class=""bold highlight"">fundamental frequency</span>.",,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'harmonic frequency', 'count': 1, 'forms': [{'start_char': 1513, 'form': 'harmonic frequencies', 'end_char': 1533}], 'relevance': 0.517146320371383}, {'tag_name': 'ASPECT', 'parsed_value': 'periodic signal', 'count': 2, 'forms': [{'start_char': 34, 'form': 'periodic signal', 'end_char': 49}, {'start_char': 583, 'form': 'periodic signals', 'end_char': 599}], 'relevance': 0.4446181703861743}, {'tag_name': 'ASPECT', 'parsed_value': 'fundamental period', 'count': 1, 'forms': [{'start_char': 501, 'form': 'fundamental period', 'end_char': 519}], 'relevance': 0.43865191867536324}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""glyphicon glyphicon', 'count': 2, 'forms': [{'start_char': 1081, 'form': 'class=""glyphicon glyphicon', 'end_char': 1107}, {'start_char': 1399, 'form': 'class=""glyphicon glyphicon', 'end_char': 1425}], 'relevance': 0.38873035876278617}, {'tag_name': 'OPINION', 'parsed_value': 'related frequency', 'count': 1, 'forms': [{'start_char': 715, 'form': 'related frequencies', 'end_char': 734}], 'relevance': 0.3823903038111729}, {'tag_name': 'ASPECT', 'parsed_value': 'frequency', 'count': 5, 'forms': [{'start_char': 723, 'form': 'frequencies', 'end_char': 734}, {'start_char': 747, 'form': 'frequencies', 'end_char': 758}, {'start_char': 787, 'form': 'frequency', 'end_char': 796}, {'start_char': 1063, 'form': 'frequency', 'end_char': 1072}, {'start_char': 1277, 'form': 'frequency', 'end_char': 1286}], 'relevance': 0.37955227309488615}, {'tag_name': 'ASPECT', 'parsed_value': 'cosine wave', 'count': 1, 'forms': [{'start_char': 877, 'form': 'cosine waves', 'end_char': 889}], 'relevance': 0.36482840945237893}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""flink bkeq', 'count': 1, 'forms': [{'start_char': 1336, 'form': 'class=""flink bkeq', 'end_char': 1353}], 'relevance': 0.36377590354879885}, {'tag_name': 'ASPECT', 'parsed_value': 'signal', 'count': 3, 'forms': [{'start_char': 135, 'form': 'signal', 'end_char': 141}, {'start_char': 419, 'form': 'signal', 'end_char': 425}, {'start_char': 826, 'form': 'signal', 'end_char': 832}], 'relevance': 0.3498817209314378}, {'tag_name': 'ASPECT', 'parsed_value': 'cosine signal', 'count': 1, 'forms': [{'start_char': 1038, 'form': 'cosine signal', 'end_char': 1051}], 'relevance': 0.3436337316361562}]"
f_0,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_0', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_0', 'end_char': 3}], 'relevance': 1.0}]"
f_0,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_0', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_0', 'end_char': 3}], 'relevance': 1.0}]"
f_k = kf_0,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_k', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_k', 'end_char': 3}], 'relevance': 0.2886968665224101}, {'tag_name': 'ASPECT', 'parsed_value': 'kf_0', 'count': 1, 'forms': [{'start_char': 6, 'form': 'kf_0', 'end_char': 10}], 'relevance': 0.2836320267539051}]"
f_0 = 0.4,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_0', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_0', 'end_char': 3}], 'relevance': 1.0}]"
3^{\rm rd},,False,"[{'tag_name': 'ASPECT', 'parsed_value': '3^{\\rm rd', 'count': 1, 'forms': [{'start_char': 0, 'form': '3^{\\rm rd', 'end_char': 9}], 'relevance': 0.3823903038111729}]"
5^{\rm th},,False,"[{'tag_name': 'ASPECT', 'parsed_value': '5^{\\rm th', 'count': 1, 'forms': [{'start_char': 0, 'form': '5^{\\rm th', 'end_char': 9}], 'relevance': 0.3823903038111729}]"
15^{\rm th},,False,[]
x(t),,False,[]
1/f_0,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_0', 'count': 1, 'forms': [{'start_char': 2, 'form': 'f_0', 'end_char': 5}], 'relevance': 1.0}]"
x(t+ 1/f_0) =x(t),,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_0', 'count': 1, 'forms': [{'start_char': 7, 'form': 'f_0', 'end_char': 10}], 'relevance': 1.0}]"
x(t),,False,[]
T_0 = 1/f_0,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_0', 'count': 1, 'forms': [{'start_char': 8, 'form': 'f_0', 'end_char': 11}], 'relevance': 1.0}, {'tag_name': 'ASPECT', 'parsed_value': 't_0', 'count': 1, 'forms': [{'start_char': 0, 'form': 'T_0', 'end_char': 3}], 'relevance': 0.8019086587190416}]"
T_0 = 1/f_0,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_0', 'count': 1, 'forms': [{'start_char': 8, 'form': 'f_0', 'end_char': 11}], 'relevance': 1.0}, {'tag_name': 'ASPECT', 'parsed_value': 't_0', 'count': 1, 'forms': [{'start_char': 0, 'form': 'T_0', 'end_char': 3}], 'relevance': 0.8019086587190416}]"
"<div class=""panel panel-default""><div class=""panel-heading""><strong>EXAMPLE:</strong>&nbsp; Calculating \(f_0\)</div><div class=""panel-body"">
 The fundamental frequency is the
<i>largest</i> \(f_0\) such that \(f_k = kf_0\). In
mathematical terms, this is the <i>greatest common divisor,</i> so
we can state
   \[
      f_0 = \gcd\left\{f_k\right\}
   \]
  For example, if the signal is the sum of sinusoids with frequencies
  1.2, 2, and 6 Hz, then \(f_0 = 0.4\) Hz, because 1.2 Hz is the
  \(3^{\rm rd}\) harmonic, 2 Hz is the \(5^{\rm th}\) harmonic, and
  6 Hz is the \(15^{\rm th}\) harmonic.
 </div></div>
What is the period of \(x(t)\)?  Since each cosine in
<a class=""flink bkeq"" ref=""eq-persumcos""><span ref=""eq-persumcos"" class=""glyphicon glyphicon-option-horizontal"" aria-hidden=""true""></span></a> has a period of \(1/f_0\), the sum must have
exactly the same period and \(x(t+ 1/f_0) =x(t)\). Thus the period
of \(x(t)\) is  \(T_0 = 1/f_0\), the reciprocal of the fundamental
frequency.  Often, \(T_0 = 1/f_0\) is also the fundamental period.",,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_0', 'count': 2, 'forms': [{'start_char': 326, 'form': 'f_0', 'end_char': 329}, {'start_char': 906, 'form': 'f_0', 'end_char': 909}], 'relevance': 1.0}, {'tag_name': 'ASPECT', 'parsed_value': 'fundamental frequency', 'count': 1, 'forms': [{'start_char': 148, 'form': 'fundamental frequency', 'end_char': 169}], 'relevance': 0.5680747751832378}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""panel panel', 'count': 1, 'forms': [{'start_char': 5, 'form': 'class=""panel panel', 'end_char': 23}], 'relevance': 0.4768906221705807}, {'tag_name': 'ASPECT', 'parsed_value': 'hz', 'count': 5, 'forms': [{'start_char': 450, 'form': 'Hz', 'end_char': 452}, {'start_char': 473, 'form': 'Hz', 'end_char': 475}, {'start_char': 489, 'form': 'Hz', 'end_char': 491}, {'start_char': 529, 'form': 'Hz', 'end_char': 531}, {'start_char': 573, 'form': 'Hz', 'end_char': 575}], 'relevance': 0.4518390522305932}, {'tag_name': 'ASPECT', 'parsed_value': 'fundamental period', 'count': 1, 'forms': [{'start_char': 1052, 'form': 'fundamental period', 'end_char': 1070}], 'relevance': 0.43865191867536324}, {'tag_name': 'OPINION', 'parsed_value': 'greatest common divisor,</i', 'count': 1, 'forms': [{'start_char': 266, 'form': 'greatest common divisor,</i', 'end_char': 293}], 'relevance': 0.4199571410476382}, {'tag_name': 'ASPECT', 'parsed_value': 'default""><div class=""panel', 'count': 1, 'forms': [{'start_char': 24, 'form': 'default""><div class=""panel', 'end_char': 50}], 'relevance': 0.41108512529951907}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""glyphicon glyphicon', 'count': 1, 'forms': [{'start_char': 746, 'form': 'class=""glyphicon glyphicon', 'end_char': 772}], 'relevance': 0.38873035876278617}, {'tag_name': 'ASPECT', 'parsed_value': 'period', 'count': 3, 'forms': [{'start_char': 637, 'form': 'period', 'end_char': 643}, {'start_char': 886, 'form': 'period', 'end_char': 892}, {'start_char': 929, 'form': 'period', 'end_char': 935}], 'relevance': 0.3800843498615215}, {'tag_name': 'ASPECT', 'parsed_value': 'frequency', 'count': 2, 'forms': [{'start_char': 421, 'form': 'frequencies', 'end_char': 432}, {'start_char': 1005, 'form': 'frequency', 'end_char': 1014}], 'relevance': 0.37955227309488615}]"
a_k,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'a_k', 'count': 1, 'forms': [{'start_char': 0, 'form': 'a_k', 'end_char': 3}], 'relevance': 0.4442787545049681}]"
"\begin{align*}\begin{split}
 x(t) &= \sum\limits_{k=-N}^N a_k e^{ j2\pi k f_0 t}\\
  &= a_0+ 2\Re{e}\left\{
  \sum\limits_{k=1}^N a_k e^{ j2\pi k f_0 t}\right\}
 
 \end{split}\end{align*}",,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'j2\\pi k f_0 t}\\\\', 'count': 1, 'forms': [{'start_char': 67, 'form': 'j2\\pi k f_0 t}\\\\', 'end_char': 83}], 'relevance': 0.3776122046612043}, {'tag_name': 'ASPECT', 'parsed_value': 'j2\\pi k f_0', 'count': 1, 'forms': [{'start_char': 141, 'form': 'j2\\pi k f_0', 'end_char': 152}], 'relevance': 0.3517343693222943}, {'tag_name': 'ASPECT', 'parsed_value': '\\sum\\limits_{k=1}^n a_k e^', 'count': 1, 'forms': [{'start_char': 113, 'form': '\\sum\\limits_{k=1}^N a_k e^', 'end_char': 139}], 'relevance': 0.3517343693222943}, {'tag_name': 'ASPECT', 'parsed_value': 'a_k e^', 'count': 1, 'forms': [{'start_char': 59, 'form': 'a_k e^', 'end_char': 65}], 'relevance': 0.33326422572407427}, {'tag_name': 'ASPECT', 'parsed_value': 'a_0', 'count': 1, 'forms': [{'start_char': 90, 'form': 'a_0', 'end_char': 93}], 'relevance': 0.2901315645334163}, {'tag_name': 'ASPECT', 'parsed_value': '2\\re{e}\\left\\', 'count': 1, 'forms': [{'start_char': 95, 'form': '2\\Re{e}\\left\\', 'end_char': 108}], 'relevance': 0.27733559272292785}]"
"Using the complex exponential representation of the cosines, we
can write <a class=""flink bkeq"" ref=""eq-persumcos""><span ref=""eq-persumcos"" class=""glyphicon glyphicon-option-horizontal"" aria-hidden=""true""></span></a> as
 <div class=""equation"" id=""eq-persumexp"">\(\begin{split}
 x(t) &= \sum\limits_{k=-N}^N a_k e^{ j2\pi k f_0 t}\\
  &= a_0+ 2\Re{e}\left\{
  \sum\limits_{k=1}^N a_k e^{ j2\pi k f_0 t}\right\}
 
 \end{split}\)</div>
 where \(a_k\) was defined by <a class=""flink bkeq"" ref=""eq-ak-defined""><span ref=""eq-ak-defined"" class=""glyphicon glyphicon-option-horizontal"" aria-hidden=""true""></span></a>
  in Section~<a class=""flink bkimg"" ref=""sec-ak-notation"">&#8251;</a>.",,False,"[{'tag_name': 'OPINION', 'parsed_value': 'complex exponential representation', 'count': 1, 'forms': [{'start_char': 10, 'form': 'complex exponential representation', 'end_char': 44}], 'relevance': 0.4199571410476382}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""glyphicon glyphicon', 'count': 2, 'forms': [{'start_char': 141, 'form': 'class=""glyphicon glyphicon', 'end_char': 167}, {'start_char': 539, 'form': 'class=""glyphicon glyphicon', 'end_char': 565}], 'relevance': 0.38873035876278617}, {'tag_name': 'ASPECT', 'parsed_value': 'j2\\pi k f_0 t}\\\\', 'count': 1, 'forms': [{'start_char': 318, 'form': 'j2\\pi k f_0 t}\\\\', 'end_char': 334}], 'relevance': 0.3776122046612043}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""flink bkeq', 'count': 2, 'forms': [{'start_char': 78, 'form': 'class=""flink bkeq', 'end_char': 95}, {'start_char': 474, 'form': 'class=""flink bkeq', 'end_char': 491}], 'relevance': 0.36377590354879885}, {'tag_name': 'ASPECT', 'parsed_value': 'j2\\pi k f_0', 'count': 1, 'forms': [{'start_char': 392, 'form': 'j2\\pi k f_0', 'end_char': 403}], 'relevance': 0.3517343693222943}, {'tag_name': 'ASPECT', 'parsed_value': '\\sum\\limits_{k=1}^n a_k e^', 'count': 1, 'forms': [{'start_char': 364, 'form': '\\sum\\limits_{k=1}^N a_k e^', 'end_char': 390}], 'relevance': 0.3517343693222943}, {'tag_name': 'ASPECT', 'parsed_value': 'div class=""equation', 'count': 1, 'forms': [{'start_char': 224, 'form': 'div class=""equation', 'end_char': 243}], 'relevance': 0.33607340530045726}, {'tag_name': 'ASPECT', 'parsed_value': 'a_k e^', 'count': 1, 'forms': [{'start_char': 310, 'form': 'a_k e^', 'end_char': 316}], 'relevance': 0.33326422572407427}, {'tag_name': 'ASPECT', 'parsed_value': 'persumcos""><span ref=""eq', 'count': 1, 'forms': [{'start_char': 105, 'form': 'persumcos""><span ref=""eq', 'end_char': 129}], 'relevance': 0.3012537665922341}, {'tag_name': 'ASPECT', 'parsed_value': 'aria', 'count': 2, 'forms': [{'start_char': 187, 'form': 'aria', 'end_char': 191}, {'start_char': 585, 'form': 'aria', 'end_char': 589}], 'relevance': 0.2988056670532616}]"
Synthetic Vowel,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'synthetic vowel', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Synthetic Vowel', 'end_char': 15}], 'relevance': 0.5165575796556918}]"
Synthetic Vowel,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'synthetic vowel', 'count': 1, 'forms': [{'start_char': 0, 'form': 'Synthetic Vowel', 'end_char': 15}], 'relevance': 0.5165575796556918}]"
v_k(t) = e^{ j2\pi k f_0 t},,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'j2\\pi k f_0 t', 'count': 1, 'forms': [{'start_char': 13, 'form': 'j2\\pi k f_0 t', 'end_char': 26}], 'relevance': 0.4000159728674306}, {'tag_name': 'ASPECT', 'parsed_value': 'v_k(t', 'count': 1, 'forms': [{'start_char': 0, 'form': 'v_k(t', 'end_char': 5}], 'relevance': 0.28237644056932876}]"
T_0 = 1/f_0,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_0', 'count': 1, 'forms': [{'start_char': 8, 'form': 'f_0', 'end_char': 11}], 'relevance': 1.0}, {'tag_name': 'ASPECT', 'parsed_value': 't_0', 'count': 1, 'forms': [{'start_char': 0, 'form': 'T_0', 'end_char': 3}], 'relevance': 0.8019086587190416}]"
1/(kf_0),,False,"[{'tag_name': 'ASPECT', 'parsed_value': '1/(kf_0', 'count': 1, 'forms': [{'start_char': 0, 'form': '1/(kf_0', 'end_char': 7}], 'relevance': 0.2965232472706808}]"
"<div class=""panel panel-default""><div class=""panel-heading""><strong>EXERCISE</strong></div><div class=""panel-body"">Show that one possible period of the complex exponential signal
   \(v_k(t) = e^{ j2\pi k f_0 t}\) is \(T_0 = 1/f_0\).
   Also show that the fundamental period    is \(1/(kf_0)\).</div></div>
<h3>Synthetic Vowel</h3>  As an example of
synthesizing a periodic signal, consider a case where the sum in
<a class=""flink bkeq"" ref=""eq-persumexp""><span ref=""eq-persumexp"" class=""glyphicon glyphicon-option-horizontal"" aria-hidden=""true""></span></a>",,False,"[{'tag_name': 'OPINION', 'parsed_value': 'complex exponential signal', 'count': 1, 'forms': [{'start_char': 152, 'form': 'complex exponential signal', 'end_char': 178}], 'relevance': 0.5141552532238849}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""panel panel', 'count': 1, 'forms': [{'start_char': 5, 'form': 'class=""panel panel', 'end_char': 23}], 'relevance': 0.4768906221705807}, {'tag_name': 'ASPECT', 'parsed_value': 'periodic signal', 'count': 1, 'forms': [{'start_char': 369, 'form': 'periodic signal', 'end_char': 384}], 'relevance': 0.4446181703861743}, {'tag_name': 'ASPECT', 'parsed_value': 'fundamental period', 'count': 1, 'forms': [{'start_char': 258, 'form': 'fundamental period', 'end_char': 276}], 'relevance': 0.43865191867536324}, {'tag_name': 'ASPECT', 'parsed_value': 'default""><div class=""panel', 'count': 1, 'forms': [{'start_char': 24, 'form': 'default""><div class=""panel', 'end_char': 50}], 'relevance': 0.41108512529951907}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""glyphicon glyphicon', 'count': 1, 'forms': [{'start_char': 486, 'form': 'class=""glyphicon glyphicon', 'end_char': 512}], 'relevance': 0.38873035876278617}, {'tag_name': 'ASPECT', 'parsed_value': 'class=""flink bkeq', 'count': 1, 'forms': [{'start_char': 423, 'form': 'class=""flink bkeq', 'end_char': 440}], 'relevance': 0.36377590354879885}, {'tag_name': 'ASPECT', 'parsed_value': 'sum', 'count': 1, 'forms': [{'start_char': 412, 'form': 'sum', 'end_char': 415}], 'relevance': 0.3382922287734604}, {'tag_name': 'ASPECT', 'parsed_value': 'example', 'count': 1, 'forms': [{'start_char': 342, 'form': 'example', 'end_char': 349}], 'relevance': 0.31444874659386984}, {'tag_name': 'ASPECT', 'parsed_value': 'j2\\pi k f_0 t}\\', 'count': 1, 'forms': [{'start_char': 198, 'form': 'j2\\pi k f_0 t}\\', 'end_char': 213}], 'relevance': 0.3022686751161142}]"
"\{a_{\pm2},  a_{\pm4},  a_{\pm5}, 
a_{\pm16},  a_{\pm17} \}",,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'a_{\\pm17', 'count': 1, 'forms': [{'start_char': 48, 'form': 'a_{\\pm17', 'end_char': 56}], 'relevance': 0.2872026510736379}, {'tag_name': 'ASPECT', 'parsed_value': 'a_{\\pm16', 'count': 1, 'forms': [{'start_char': 36, 'form': 'a_{\\pm16', 'end_char': 44}], 'relevance': 0.2872026510736379}, {'tag_name': 'ASPECT', 'parsed_value': 'a_{\\pm5', 'count': 1, 'forms': [{'start_char': 24, 'form': 'a_{\\pm5', 'end_char': 31}], 'relevance': 0.2872026510736379}, {'tag_name': 'ASPECT', 'parsed_value': 'a_{\\pm4', 'count': 1, 'forms': [{'start_char': 13, 'form': 'a_{\\pm4', 'end_char': 20}], 'relevance': 0.2872026510736379}]"
f_0 = 100,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'f_0', 'count': 1, 'forms': [{'start_char': 0, 'form': 'f_0', 'end_char': 3}], 'relevance': 1.0}]"
"contains nonzero terms for \(\{a_{\pm2},  a_{\pm4},  a_{\pm5}, 
a_{\pm16},  a_{\pm17} \}\), and where the fundamental frequency is
\(f_0 = 100\) Hz. The numerical values of the complex amplitudes
are listed in Table~<a class=""flink bkimg"" ref=""tab-complex-amps"">&#8251;</a>.",,False,"[{'tag_name': 'OPINION', 'parsed_value': 'complex amplitude', 'count': 1, 'forms': [{'start_char': 179, 'form': 'complex amplitudes', 'end_char': 197}], 'relevance': 0.6228945920375236}, {'tag_name': 'ASPECT', 'parsed_value': 'fundamental frequency', 'count': 1, 'forms': [{'start_char': 107, 'form': 'fundamental frequency', 'end_char': 128}], 'relevance': 0.5680747751832378}, {'tag_name': 'ASPECT', 'parsed_value': 'hz', 'count': 1, 'forms': [{'start_char': 147, 'form': 'Hz', 'end_char': 149}], 'relevance': 0.4518390522305932}, {'tag_name': 'ASPECT', 'parsed_value': 'table~<a class=""flink bkimg', 'count': 1, 'forms': [{'start_char': 213, 'form': 'Table~<a class=""flink bkimg', 'end_char': 240}], 'relevance': 0.3849755331884114}, {'tag_name': 'ASPECT', 'parsed_value': 'numerical value', 'count': 1, 'forms': [{'start_char': 155, 'form': 'numerical values', 'end_char': 171}], 'relevance': 0.32727081661194163}, {'tag_name': 'ASPECT', 'parsed_value': 'amplitude', 'count': 1, 'forms': [{'start_char': 187, 'form': 'amplitudes', 'end_char': 197}], 'relevance': 0.308797604569117}, {'tag_name': 'ASPECT', 'parsed_value': 'nonzero term', 'count': 1, 'forms': [{'start_char': 9, 'form': 'nonzero terms', 'end_char': 22}], 'relevance': 0.29262521759116417}, {'tag_name': 'ASPECT', 'parsed_value': 'complex-amps"">&#8251;</a', 'count': 1, 'forms': [{'start_char': 251, 'form': 'complex-amps"">&#8251;</a', 'end_char': 275}], 'relevance': 0.28876538195296475}, {'tag_name': 'ASPECT', 'parsed_value': 'a_{\\pm17', 'count': 1, 'forms': [{'start_char': 77, 'form': 'a_{\\pm17', 'end_char': 85}], 'relevance': 0.2872026510736379}, {'tag_name': 'ASPECT', 'parsed_value': 'a_{\\pm16', 'count': 1, 'forms': [{'start_char': 65, 'form': 'a_{\\pm16', 'end_char': 73}], 'relevance': 0.2872026510736379}]"
a_k,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'a_k', 'count': 1, 'forms': [{'start_char': 0, 'form': 'a_k', 'end_char': 3}], 'relevance': 0.4442787545049681}]"
a_{-kBRAC = a_k^*,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'a_{-kbrac', 'count': 1, 'forms': [{'start_char': 0, 'form': 'a_{-kBRAC', 'end_char': 9}], 'relevance': 0.28237644056932876}, {'tag_name': 'ASPECT', 'parsed_value': 'a_k^', 'count': 1, 'forms': [{'start_char': 12, 'form': 'a_k^', 'end_char': 16}], 'relevance': 0.28237644056932876}]"
f_k,,False,[]
a_k,,False,"[{'tag_name': 'ASPECT', 'parsed_value': 'a_k', 'count': 1, 'forms': [{'start_char': 0, 'form': 'a_k', 'end_char': 3}], 'relevance': 0.4442787545049681}]"
\pm 1,,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\pm', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\pm', 'end_char': 3}], 'relevance': 0.9244260982230292}]"
\pm 2,,False,"[{'tag_name': 'ASPECT', 'parsed_value': '\\pm', 'count': 1, 'forms': [{'start_char': 0, 'form': '\\pm', 'end_char': 3}], 'relevance': 0.9244260982230292}]"
